route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
R019,WEEKEND,R019_D1_T20,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R020,WEEKDAY,R020_D0_T01,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKDAY,R020_D0_T02,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKDAY,R020_D0_T03,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKDAY,R020_D0_T04,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKDAY,R020_D0_T05,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKDAY,R020_D0_T06,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKDAY,R020_D0_T07,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKDAY,R020_D0_T08,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKDAY,R020_D0_T09,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKDAY,R020_D0_T10,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKDAY,R020_D0_T11,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKDAY,R020_D0_T12,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKDAY,R020_D0_T13,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKDAY,R020_D0_T14,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKDAY,R020_D0_T15,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKEND,R020_D0_T16,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKEND,R020_D0_T17,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKEND,R020_D0_T18,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKEND,R020_D0_T19,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKEND,R020_D0_T20,Tema to Ashaiman,0,BLOCK_R020_0,SHAPE_R020_0
R020,WEEKDAY,R020_D1_T01,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKDAY,R020_D1_T02,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKDAY,R020_D1_T03,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKDAY,R020_D1_T04,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKDAY,R020_D1_T05,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKDAY,R020_D1_T06,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKDAY,R020_D1_T07,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKDAY,R020_D1_T08,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKDAY,R020_D1_T09,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKDAY,R020_D1_T10,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKDAY,R020_D1_T11,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKDAY,R020_D1_T12,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKDAY,R020_D1_T13,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKDAY,R020_D1_T14,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKDAY,R020_D1_T15,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKEND,R020_D1_T16,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKEND,R020_D1_T17,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKEND,R020_D1_T18,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKEND,R020_D1_T19,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R020,WEEKEND,R020_D1_T20,Tema to Ashaiman,1,BLOCK_R020_1,SHAPE_R020_1
R021,WEEKDAY,R021_D0_T01,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKDAY,R021_D0_T02,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKDAY,R021_D0_T03,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKDAY,R021_D0_T04,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKDAY,R021_D0_T05,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKDAY,R021_D0_T06,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKDAY,R021_D0_T07,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKDAY,R021_D0_T08,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKDAY,R021_D0_T09,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKDAY,R021_D0_T10,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKDAY,R021_D0_T11,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKDAY,R021_D0_T12,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKDAY,R021_D0_T13,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKDAY,R021_D0_T14,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKDAY,R021_D0_T15,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKEND,R021_D0_T16,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKEND,R021_D0_T17,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKEND,R021_D0_T18,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKEND,R021_D0_T19,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKEND,R021_D0_T20,Accra to Takoradi VIP,0,BLOCK_R021_0,SHAPE_R021_0
R021,WEEKDAY,R021_D1_T01,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKDAY,R021_D1_T02,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKDAY,R021_D1_T03,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKDAY,R021_D1_T04,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKDAY,R021_D1_T05,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKDAY,R021_D1_T06,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKDAY,R021_D1_T07,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKDAY,R021_D1_T08,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKDAY,R021_D1_T09,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKDAY,R021_D1_T10,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKDAY,R021_D1_T11,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKDAY,R021_D1_T12,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKDAY,R021_D1_T13,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKDAY,R021_D1_T14,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKDAY,R021_D1_T15,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKEND,R021_D1_T16,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKEND,R021_D1_T17,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKEND,R021_D1_T18,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKEND,R021_D1_T19,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R021,WEEKEND,R021_D1_T20,Accra to Takoradi VIP,1,BLOCK_R021_1,SHAPE_R021_1
R022,WEEKDAY,R022_D0_T01,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKDAY,R022_D0_T02,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKDAY,R022_D0_T03,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKDAY,R022_D0_T04,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKDAY,R022_D0_T05,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKDAY,R022_D0_T06,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKDAY,R022_D0_T07,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKDAY,R022_D0_T08,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKDAY,R022_D0_T09,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKDAY,R022_D0_T10,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKDAY,R022_D0_T11,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKDAY,R022_D0_T12,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKDAY,R022_D0_T13,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKDAY,R022_D0_T14,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKDAY,R022_D0_T15,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKEND,R022_D0_T16,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKEND,R022_D0_T17,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKEND,R022_D0_T18,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKEND,R022_D0_T19,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKEND,R022_D0_T20,Accra to Tamale Express,0,BLOCK_R022_0,SHAPE_R022_0
R022,WEEKDAY,R022_D1_T01,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKDAY,R022_D1_T02,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKDAY,R022_D1_T03,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKDAY,R022_D1_T04,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKDAY,R022_D1_T05,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKDAY,R022_D1_T06,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKDAY,R022_D1_T07,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKDAY,R022_D1_T08,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKDAY,R022_D1_T09,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKDAY,R022_D1_T10,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKDAY,R022_D1_T11,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKDAY,R022_D1_T12,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKDAY,R022_D1_T13,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKDAY,R022_D1_T14,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKDAY,R022_D1_T15,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKEND,R022_D1_T16,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKEND,R022_D1_T17,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKEND,R022_D1_T18,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKEND,R022_D1_T19,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R022,WEEKEND,R022_D1_T20,Accra to Tamale Express,1,BLOCK_R022_1,SHAPE_R022_1
R023,WEEKDAY,R023_D0_T01,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKDAY,R023_D0_T02,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKDAY,R023_D0_T03,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKDAY,R023_D0_T04,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKDAY,R023_D0_T05,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKDAY,R023_D0_T06,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKDAY,R023_D0_T07,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKDAY,R023_D0_T08,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKDAY,R023_D0_T09,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKDAY,R023_D0_T10,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKDAY,R023_D0_T11,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKDAY,R023_D0_T12,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKDAY,R023_D0_T13,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKDAY,R023_D0_T14,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKDAY,R023_D0_T15,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKEND,R023_D0_T16,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKEND,R023_D0_T17,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKEND,R023_D0_T18,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKEND,R023_D0_T19,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKEND,R023_D0_T20,Kotoka Airport to Circle,0,BLOCK_R023_0,SHAPE_R023_0
R023,WEEKDAY,R023_D1_T01,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKDAY,R023_D1_T02,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKDAY,R023_D1_T03,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKDAY,R023_D1_T04,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKDAY,R023_D1_T05,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKDAY,R023_D1_T06,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKDAY,R023_D1_T07,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKDAY,R023_D1_T08,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKDAY,R023_D1_T09,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKDAY,R023_D1_T10,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKDAY,R023_D1_T11,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKDAY,R023_D1_T12,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKDAY,R023_D1_T13,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKDAY,R023_D1_T14,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKDAY,R023_D1_T15,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKEND,R023_D1_T16,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKEND,R023_D1_T17,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKEND,R023_D1_T18,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKEND,R023_D1_T19,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R023,WEEKEND,R023_D1_T20,Kotoka Airport to Circle,1,BLOCK_R023_1,SHAPE_R023_1
R024,WEEKDAY,R024_D0_T01,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKDAY,R024_D0_T02,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKDAY,R024_D0_T03,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKDAY,R024_D0_T04,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKDAY,R024_D0_T05,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKDAY,R024_D0_T06,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKDAY,R024_D0_T07,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKDAY,R024_D0_T08,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKDAY,R024_D0_T09,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKDAY,R024_D0_T10,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKDAY,R024_D0_T11,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKDAY,R024_D0_T12,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKDAY,R024_D0_T13,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKDAY,R024_D0_T14,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKDAY,R024_D0_T15,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKEND,R024_D0_T16,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKEND,R024_D0_T17,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKEND,R024_D0_T18,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKEND,R024_D0_T19,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKEND,R024_D0_T20,Lapaz to Kwashieman,0,BLOCK_R024_0,SHAPE_R024_0
R024,WEEKDAY,R024_D1_T01,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKDAY,R024_D1_T02,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKDAY,R024_D1_T03,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKDAY,R024_D1_T04,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKDAY,R024_D1_T05,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKDAY,R024_D1_T06,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKDAY,R024_D1_T07,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKDAY,R024_D1_T08,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKDAY,R024_D1_T09,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKDAY,R024_D1_T10,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKDAY,R024_D1_T11,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKDAY,R024_D1_T12,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKDAY,R024_D1_T13,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKDAY,R024_D1_T14,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKDAY,R024_D1_T15,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKEND,R024_D1_T16,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKEND,R024_D1_T17,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKEND,R024_D1_T18,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKEND,R024_D1_T19,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R024,WEEKEND,R024_D1_T20,Lapaz to Kwashieman,1,BLOCK_R024_1,SHAPE_R024_1
R025,WEEKDAY,R025_D0_T01,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKDAY,R025_D0_T02,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKDAY,R025_D0_T03,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKDAY,R025_D0_T04,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKDAY,R025_D0_T05,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKDAY,R025_D0_T06,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKDAY,R025_D0_T07,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKDAY,R025_D0_T08,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKDAY,R025_D0_T09,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKDAY,R025_D0_T10,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKDAY,R025_D0_T11,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKDAY,R025_D0_T12,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKDAY,R025_D0_T13,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKDAY,R025_D0_T14,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKDAY,R025_D0_T15,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKEND,R025_D0_T16,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKEND,R025_D0_T17,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKEND,R025_D0_T18,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKEND,R025_D0_T19,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKEND,R025_D0_T20,Mallam to Dansoman,0,BLOCK_R025_0,SHAPE_R025_0
R025,WEEKDAY,R025_D1_T01,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKDAY,R025_D1_T02,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKDAY,R025_D1_T03,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKDAY,R025_D1_T04,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKDAY,R025_D1_T05,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKDAY,R025_D1_T06,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKDAY,R025_D1_T07,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKDAY,R025_D1_T08,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKDAY,R025_D1_T09,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKDAY,R025_D1_T10,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKDAY,R025_D1_T11,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKDAY,R025_D1_T12,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKDAY,R025_D1_T13,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKDAY,R025_D1_T14,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKDAY,R025_D1_T15,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKEND,R025_D1_T16,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKEND,R025_D1_T17,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKEND,R025_D1_T18,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKEND,R025_D1_T19,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
R025,WEEKEND,R025_D1_T20,Mallam to Dansoman,1,BLOCK_R025_1,SHAPE_R025_1
